attendance,away_final_score,away_team,date,g_id,home_final_score,home_team,umpire_1B,umpire_2B,umpire_3B,umpire_HP,venue_name,weather,wind
25664.0,3.0,mil,2015-04-17,201500149,6.0,pit,Cory Blaser,Jeff Nelson,Laz Diaz,Chris Guccione,PNC Park,"77 degrees, partly cloudy","7 mph, Out to LF"
15752.0,5.0,nya,2015-04-17,201500150,4.0,tba,Bob Davidson,David Rackley,Jerry Layne,Hunter Wendelstedt,Tropicana Field,"72 degrees, dome","0 mph, None"
39228.0,4.0,oak,2015-04-17,201500151,6.0,kca,Jim Joyce,Greg Gibson,Marvin Hudson,Chad Fairchild,Kauffman Stadium,"74 degrees, cloudy","5 mph, R to L"
31608.0,2.0,phi,2015-04-17,201500152,7.0,was,Brian Knight,Vic Carapazza,Larry Vanover,Ron Kulpa,Nationals Park,"71 degrees, cloudy","4 mph, Out to RF"
32138.0,5.0,sdn,2015-04-17,201500153,4.0,chn,Bill Welke,James Hoye,John Hirschbeck,Sam Holbrook,Wrigley Field,"55 degrees, partly cloudy","9 mph, R to L"
36606.0,3.0,tex,2015-04-17,201500154,1.0,sea,Adam Hamari,Bill Miller,Adrian Johnson,Jim Wolf,Safeco Field,"59 degrees, clear","6 mph, In from LF"
28209.0,0.0,ana,2015-04-18,201500155,4.0,hou,Mike Estabrook,Dana DeMuth,Toby Basner,Paul Nauert,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
41756.0,1.0,ari,2015-04-18,201500156,4.0,sfn,Dan Iassogna,CB Bucknor,Chris Segal,Lance Barrett,AT&T Park,"62 degrees, clear","12 mph, Out to CF"
34743.0,5.0,atl,2015-04-18,201500157,6.0,tor,Tom Hallion,Alfonso Marquez,Joe West,Bruce Dreckman,Rogers Centre,"68 degrees, roof closed","0 mph, None"
37655.0,4.0,bal,2015-04-18,201500158,1.0,bos,Paul Emmel,Andy Fletcher,Jordan Baker,Jerry Meals,Fenway Park,"47 degrees, sunny","10 mph, In from RF"
39877.0,12.0,cha,2015-04-18,201500159,3.0,det,Brian O'Nora,Alan Porter,Mark Ripperger,Jeff Kellogg,Comerica Park,"70 degrees, sunny","15 mph, L to R"
45906.0,2.0,cin,2015-04-18,201500160,5.0,sln,Jim Reynolds,Paul Schrieber,Clint Fagan,Manny Gonzalez,Busch Stadium,"75 degrees, cloudy","7 mph, R to L"
23949.0,4.0,cle,2015-04-18,201500161,2.0,min,Brian Gorman,Mark Carlson,Mike DiMuro,Tripp Gibson III,Target Field,"67 degrees, partly cloudy","11 mph, In from RF"
45912.0,3.0,col,2015-04-18,201500162,6.0,lan,Todd Tichenor,Tim Welke,Mike Everitt,Tim Timmons,Dodger Stadium,"72 degrees, clear","6 mph, Out to CF"
41844.0,4.0,mia,2015-04-18,201500163,5.0,nyn,Sean Barber,Eric Cooper,Lance Barksdale,Gary Cederstrom,Citi Field,"73 degrees, partly cloudy","10 mph, Out to LF"
33961.0,2.0,mil,2015-04-18,201500164,6.0,pit,Jeff Nelson,Laz Diaz,Chris Guccione,Cory Blaser,PNC Park,"73 degrees, partly cloudy","7 mph, In from LF"
20824.0,9.0,nya,2015-04-18,201500165,0.0,tba,David Rackley,Jerry Layne,Hunter Wendelstedt,Bob Davidson,Tropicana Field,"72 degrees, dome","0 mph, None"
33151.0,5.0,oak,2015-04-18,201500166,0.0,kca,Greg Gibson,Marvin Hudson,Chad Fairchild,Jim Joyce,Kauffman Stadium,"65 degrees, partly cloudy","6 mph, R to L"
35330.0,5.0,phi,2015-04-18,201500167,3.0,was,Vic Carapazza,Larry Vanover,Ron Kulpa,Brian Knight,Nationals Park,"77 degrees, sunny","3 mph, Out to RF"
33958.0,6.0,sdn,2015-04-18,201500168,7.0,chn,James Hoye,John Hirschbeck,Sam Holbrook,Bill Welke,Wrigley Field,"43 degrees, partly cloudy","19 mph, In from LF"
43017.0,1.0,tex,2015-04-18,201500169,3.0,sea,Bill Miller,Adrian Johnson,Jim Wolf,Adam Hamari,Safeco Field,"62 degrees, clear","5 mph, In from LF"
24254.0,3.0,ana,2015-04-19,201500170,4.0,hou,Dana DeMuth,Toby Basner,Paul Nauert,Mike Estabrook,Minute Maid Park,"73 degrees, roof closed","0 mph, None"
41528.0,5.0,ari,2015-04-19,201500171,1.0,sfn,CB Bucknor,Chris Segal,Lance Barrett,Dan Iassogna,AT&T Park,"61 degrees, cloudy","10 mph, Out to RF"
44794.0,5.0,atl,2015-04-19,201500172,2.0,tor,Alfonso Marquez,Joe West,Bruce Dreckman,Tom Hallion,Rogers Centre,"68 degrees, roof closed","0 mph, None"
37761.0,8.0,bal,2015-04-19,201500173,3.0,bos,Andy Fletcher,John Tumpane,Jerry Meals,Paul Emmel,Fenway Park,"49 degrees, sunny","13 mph, In from RF"
30357.0,1.0,cha,2015-04-19,201500174,9.0,det,Alan Porter,Mark Ripperger,Jeff Kellogg,Brian O'Nora,Comerica Park,"54 degrees, partly cloudy","17 mph, L to R"
40742.0,1.0,cin,2015-04-19,201500175,2.0,sln,Paul Schrieber,Clint Fagan,Manny Gonzalez,Jim Reynolds,Busch Stadium,"62 degrees, overcast","6 mph, L to R"
17923.0,2.0,cle,2015-04-19,201500176,7.0,min,Mark Carlson,Mike DiMuro,Tripp Gibson III,Brian Gorman,Target Field,"58 degrees, overcast","6 mph, R to L"
44666.0,0.0,col,2015-04-19,201500177,7.0,lan,Tim Welke,Mike Everitt,Tim Timmons,Todd Tichenor,Dodger Stadium,"76 degrees, sunny","5 mph, L to R"
41234.0,6.0,mia,2015-04-19,201500178,7.0,nyn,Eric Cooper,Lance Barksdale,Gary Cederstrom,Sean Barber,Citi Field,"58 degrees, partly cloudy","10 mph, In from RF"
28129.0,2.0,mil,2015-04-19,201500179,5.0,pit,Laz Diaz,Chris Guccione,Cory Blaser,Jeff Nelson,PNC Park,"70 degrees, partly cloudy","14 mph, L to R"
21791.0,5.0,nya,2015-04-19,201500180,3.0,tba,Jerry Layne,Hunter Wendelstedt,Bob Davidson,David Rackley,Tropicana Field,"72 degrees, dome","0 mph, None"
36755.0,2.0,oak,2015-04-19,201500181,4.0,kca,Marvin Hudson,Chad Fairchild,Jim Joyce,Greg Gibson,Kauffman Stadium,"65 degrees, cloudy","11 mph, L to R"
36631.0,1.0,phi,2015-04-19,201500182,4.0,was,Larry Vanover,Ron Kulpa,Tom Woodring,Vic Carapazza,Nationals Park,"68 degrees, cloudy","8 mph, In from RF"
29113.0,5.0,sdn,2015-04-19,201500183,2.0,chn,John Hirschbeck,Sam Holbrook,Bill Welke,James Hoye,Wrigley Field,"53 degrees, partly cloudy","15 mph, R to L"
31601.0,10.0,tex,2015-04-19,201500184,11.0,sea,Adrian Johnson,Jim Wolf,Adam Hamari,Bill Miller,Safeco Field,"64 degrees, sunny","5 mph, L to R"
36829.0,1.0,bal,2015-04-20,201500185,7.0,bos,Pat Hoberg,Jerry Meals,Tom Woodring,Andy Fletcher,Fenway Park,"44 degrees, cloudy","17 mph, In from RF"
11777.0,5.0,chn,2015-04-20,201500186,2.0,pit,Joe West,Gabe Morales,Kerwin Danley,D.J. Reyburn,PNC Park,"60 degrees, cloudy","18 mph, Out to CF"
26660.0,6.0,cin,2015-04-20,201500187,1.0,mil,Ted Barrett,Sean Barber,Angel Hernandez,Scott Barry,Miller Park,"63 degrees, roof closed","0 mph, None"
13055.0,3.0,cle,2015-04-20,201500188,4.0,cha,Eric Cooper,Dan Bellino,Lance Barksdale,Quinn Wolcott,U.S. Cellular Field,"46 degrees, overcast","24 mph, Out to LF"
15129.0,7.0,hou,2015-04-20,201500189,5.0,sea,CB Bucknor,Lance Barrett,Dan Iassogna,Dale Scott,Safeco Field,"70 degrees, clear","2 mph, Out to RF"
20393.0,1.0,min,2015-04-20,201500190,7.0,kca,Chris Guccione,Cory Blaser,Jeff Nelson,Laz Diaz,Kauffman Stadium,"58 degrees, partly cloudy","13 mph, L to R"
27540.0,1.0,nya,2015-04-20,201500191,2.0,det,Will Little,Gerry Davis,Phil Cuzzi,Tony Randazzo,Comerica Park,"52 degrees, overcast","22 mph, R to L"
35228.0,6.0,oak,2015-04-20,201500192,3.0,ana,Marty Foster,Mike Muchlinski,Mike Winters,Mark Wegner,Angel Stadium of Anaheim,"70 degrees, clear","8 mph, Out to RF"
22586.0,14.0,sdn,2015-04-20,201500193,3.0,col,Chad Fairchild,Jim Joyce,Greg Gibson,Marvin Hudson,Coors Field,"52 degrees, partly cloudy","2 mph, Out to CF"
21033.0,1.0,atl,2015-04-21,201500194,7.0,nyn,Chris Segal,Vic Carapazza,Andy Fletcher,Jerry Meals,Citi Field,"63 degrees, clear","17 mph, Out to RF"
14184.0,6.0,bal,2015-04-21,201500195,13.0,tor,Mike DiMuro,Tripp Gibson III,Brian Gorman,Mark Carlson,Rogers Centre,"68 degrees, roof closed","0 mph, None"
14307.0,1.0,bos,2015-04-21,201500196,0.0,tba,Bill Welke,James Hoye,John Tumpane,John Hirschbeck,Tropicana Field,"72 degrees, dome","0 mph, None"
13680.0,9.0,chn,2015-04-21,201500197,8.0,pit,Gabe Morales,Kerwin Danley,D.J. Reyburn,Joe West,PNC Park,"55 degrees, cloudy","21 mph, Out to CF"
27293.0,16.0,cin,2015-04-21,201500198,10.0,mil,Sean Barber,Angel Hernandez,Scott Barry,Ted Barrett,Miller Park,"62 degrees, roof closed","0 mph, None"
14032.0,6.0,cle,2015-04-21,201500199,2.0,cha,Dan Bellino,Lance Barksdale,Quinn Wolcott,Eric Cooper,U.S. Cellular Field,"46 degrees, partly cloudy","21 mph, Out to CF"
13949.0,6.0,hou,2015-04-21,201500200,3.0,sea,Lance Barrett,Dan Iassogna,Dale Scott,CB Bucknor,Safeco Field,"50 degrees, roof closed","0 mph, None"
41386.0,2.0,lan,2015-04-21,201500201,6.0,sfn,Clint Fagan,Manny Gonzalez,Jim Reynolds,Fieldin Culbreth,AT&T Park,"55 degrees, overcast","15 mph, Out to CF"
21993.0,3.0,mia,2015-04-21,201500202,7.0,phi,Toby Basner,Paul Nauert,Chris Conroy,Dana DeMuth,Citizens Bank Park,"64 degrees, clear","14 mph, L to R"
20990.0,5.0,min,2015-04-21,201500203,6.0,kca,Cory Blaser,Jeff Nelson,Laz Diaz,Chris Guccione,Kauffman Stadium,"68 degrees, clear","8 mph, L to R"
27031.0,5.0,nya,2015-04-21,201500204,2.0,det,Gerry Davis,Phil Cuzzi,Tony Randazzo,Will Little,Comerica Park,"50 degrees, partly cloudy","24 mph, R to L"
32137.0,1.0,oak,2015-04-21,201500205,14.0,ana,Mike Muchlinski,Mike Winters,Mark Wegner,Marty Foster,Angel Stadium of Anaheim,"66 degrees, partly cloudy","8 mph, Out to RF"
22600.0,7.0,sdn,2015-04-21,201500206,6.0,col,Jim Joyce,Greg Gibson,Marvin Hudson,Chad Fairchild,Coors Field,"60 degrees, cloudy","11 mph, Out to LF"
27021.0,1.0,sln,2015-04-21,201500207,2.0,was,Jim Wolf,Adam Hamari,Doug Eddings,Adrian Johnson,Nationals Park,"65 degrees, partly cloudy","8 mph, In from LF"
18345.0,7.0,tex,2015-04-21,201500208,1.0,ari,Mike Everitt,Tim Timmons,Ryan Blakney,Tim Welke,Chase Field,"86 degrees, partly cloudy","8 mph, Out to RF"
20971.0,2.0,atl,2015-04-22,201500209,3.0,nyn,Jordan Baker,Andy Fletcher,Jerry Meals,Chris Segal,Citi Field,"55 degrees, overcast","15 mph, Out to LF"
15606.0,2.0,bal,2015-04-22,201500210,4.0,tor,Tripp Gibson III,Brian Gorman,Mark Carlson,Mike DiMuro,Rogers Centre,"68 degrees, roof closed","0 mph, None"
12733.0,5.0,bos,2015-04-22,201500211,7.0,tba,James Hoye,John Tumpane,John Hirschbeck,Bill Welke,Tropicana Field,"72 degrees, dome","0 mph, None"
15101.0,3.0,chn,2015-04-22,201500212,4.0,pit,Kerwin Danley,D.J. Reyburn,Joe West,Gabe Morales,PNC Park,"42 degrees, cloudy","13 mph, Out to CF"
30452.0,2.0,cin,2015-04-22,201500213,1.0,mil,Angel Hernandez,Scott Barry,Ted Barrett,Sean Barber,Miller Park,"64 degrees, roof closed","0 mph, None"
14429.0,0.0,cle,2015-04-22,201500214,6.0,cha,Lance Barksdale,Quinn Wolcott,Eric Cooper,Dan Bellino,U.S. Cellular Field,"43 degrees, cloudy","18 mph, Out to RF"
14756.0,2.0,hou,2015-04-22,201500215,3.0,sea,Dan Iassogna,Dale Scott,CB Bucknor,Lance Barrett,Safeco Field,"56 degrees, clear","1 mph, L to R"
42259.0,2.0,lan,2015-04-22,201500216,3.0,sfn,Manny Gonzalez,Jim Reynolds,Fieldin Culbreth,Clint Fagan,AT&T Park,"59 degrees, partly cloudy","12 mph, Out to CF"
23417.0,6.0,mia,2015-04-22,201500217,1.0,phi,Paul Nauert,Chris Conroy,Dana DeMuth,Toby Basner,Citizens Bank Park,"55 degrees, cloudy","7 mph, Out to CF"
24721.0,3.0,min,2015-04-22,201500218,0.0,kca,Jeff Nelson,Laz Diaz,Chris Guccione,Cory Blaser,Kauffman Stadium,"56 degrees, partly cloudy","3 mph, Out to RF"
27389.0,13.0,nya,2015-04-22,201500219,4.0,det,Phil Cuzzi,Tony Randazzo,Will Little,Gerry Davis,Comerica Park,"38 degrees, overcast","15 mph, R to L"
30034.0,9.0,oak,2015-04-22,201500220,2.0,ana,Mike Winters,Mark Wegner,Marty Foster,Mike Muchlinski,Angel Stadium of Anaheim,"64 degrees, cloudy","2 mph, L to R"
22705.0,4.0,sdn,2015-04-22,201500221,5.0,col,Greg Gibson,Marvin Hudson,Chad Fairchild,Jim Joyce,Coors Field,"56 degrees, cloudy","11 mph, R to L"
25771.0,7.0,sln,2015-04-22,201500222,5.0,was,Adam Hamari,Doug Eddings,Adrian Johnson,Jim Wolf,Nationals Park,"55 degrees, partly cloudy","5 mph, L to R"
17886.0,5.0,tex,2015-04-22,201500223,8.0,ari,Tim Timmons,Ryan Blakney,Tim Welke,Mike Everitt,Chase Field,"85 degrees, clear","6 mph, In from CF"
23980.0,3.0,atl,2015-04-23,201500224,6.0,nyn,Andy Fletcher,Jerry Meals,Chris Segal,Jordan Baker,Citi Field,"49 degrees, cloudy","17 mph, Out to RF"
18581.0,6.0,bal,2015-04-23,201500225,7.0,tor,Brian Gorman,Mark Carlson,Mike DiMuro,Tripp Gibson III,Rogers Centre,"68 degrees, roof closed","0 mph, None"
13834.0,1.0,bos,2015-04-23,201500226,2.0,tba,John Tumpane,John Hirschbeck,Bill Welke,James Hoye,Tropicana Field,"72 degrees, dome","0 mph, None"
22224.0,4.0,chn,2015-04-23,201500227,5.0,pit,D.J. Reyburn,Joe West,Gabe Morales,Kerwin Danley,PNC Park,"43 degrees, cloudy","17 mph, Out to CF"
27795.0,2.0,cin,2015-04-23,201500228,4.0,mil,Scott Barry,Ted Barrett,Sean Barber,Angel Hernandez,Miller Park,"66 degrees, roof closed","0 mph, None"
14218.0,3.0,kca,2015-04-23,201500229,2.0,cha,Tim Timmons,Tim Welke,Mike Everitt,Sam Holbrook,U.S. Cellular Field,"50 degrees, clear","11 mph, In from LF"
41240.0,2.0,lan,2015-04-23,201500230,3.0,sfn,Jim Reynolds,Fieldin Culbreth,Clint Fagan,Manny Gonzalez,AT&T Park,"60 degrees, sunny","9 mph, Out to LF"
17097.0,9.0,mia,2015-04-23,201500231,1.0,phi,David Rackley,Dana DeMuth,Toby Basner,Chris Conroy,Citizens Bank Park,"49 degrees, cloudy","18 mph, In from LF"
27754.0,2.0,nya,2015-04-23,201500232,1.0,det,Tony Randazzo,Will Little,Gerry Davis,Phil Cuzzi,Comerica Park,"33 degrees, cloudy","12 mph, Out to CF"
24304.0,0.0,oak,2015-04-23,201500233,2.0,ana,Mark Wegner,Marty Foster,Ryan Blakney,Mike Winters,Angel Stadium of Anaheim,"67 degrees, cloudy","12 mph, Out to CF"
31676.0,1.0,sdn,2015-04-23,201500234,2.0,col,Marvin Hudson,Chad Fairchild,Jim Joyce,Greg Gibson,Coors Field,"67 degrees, overcast","9 mph, R to L"
26990.0,4.0,sln,2015-04-23,201500235,1.0,was,Doug Eddings,Adrian Johnson,Jim Wolf,Adam Hamari,Nationals Park,"55 degrees, overcast","14 mph, L to R"
21164.0,0.0,atl,2015-04-24,201500236,1.0,phi,Mark Carlson,Mike DiMuro,Tripp Gibson III,Brian Gorman,Citizens Bank Park,"55 degrees, partly cloudy","15 mph, Out to RF"
37359.0,7.0,bos,2015-04-24,201500237,5.0,bal,Will Little,Toby Basner,Chris Conroy,Dana DeMuth,Oriole Park at Camden Yards,"57 degrees, clear","7 mph, L to R"
39891.0,7.0,chn,2015-04-24,201500238,3.0,cin,Laz Diaz,Chris Guccione,Cory Blaser,Jeff Nelson,Great American Ball Park,"62 degrees, partly cloudy","5 mph, In from CF"
28192.0,13.0,cle,2015-04-24,201500239,1.0,det,Chad Fairchild,Jim Joyce,Greg Gibson,Marvin Hudson,Comerica Park,"52 degrees, clear","4 mph, L to R"
18205.0,5.0,hou,2015-04-24,201500240,4.0,oak,Lance Barksdale,Quinn Wolcott,Eric Cooper,Gary Cederstrom,O.co Coliseum,"57 degrees, partly cloudy","13 mph, Out to RF"
20350.0,2.0,kca,2015-04-24,201500241,3.0,cha,Tim Welke,Mike Everitt,Sam Holbrook,Tim Timmons,U.S. Cellular Field,"44 degrees, overcast","13 mph, L to R"
43055.0,3.0,lan,2015-04-24,201500242,0.0,sdn,Marty Foster,Ryan Blakney,Mike Winters,Mark Wegner,Petco Park,"62 degrees, cloudy","9 mph, L to R"
25215.0,0.0,min,2015-04-24,201500243,2.0,sea,Ted Barrett,Sean Barber,Angel Hernandez,Scott Barry,Safeco Field,"54 degrees, partly cloudy","1 mph, Varies"
45310.0,1.0,nyn,2015-04-24,201500244,6.0,nya,Adrian Johnson,Jim Wolf,Adam Hamari,Doug Eddings,Yankee Stadium,"46 degrees, partly cloudy","11 mph, L to R"
24427.0,4.0,pit,2015-04-24,201500245,1.0,ari,Gerry Davis,Tom Woodring,Phil Cuzzi,Tony Randazzo,Chase Field,"77 degrees, clear","5 mph, Varies"
31453.0,4.0,sfn,2015-04-24,201500246,6.0,col,John Hirschbeck,Bill Welke,James Hoye,John Tumpane,Coors Field,"58 degrees, overcast","6 mph, Out to RF"
26286.0,3.0,sln,2015-04-24,201500247,0.0,mil,Dale Scott,CB Bucknor,Lance Barrett,Dan Iassogna,Miller Park,"65 degrees, roof closed","0 mph, None"
41054.0,2.0,tex,2015-04-24,201500248,3.0,ana,Fieldin Culbreth,Clint Fagan,Manny Gonzalez,Jim Reynolds,Angel Stadium of Anaheim,"62 degrees, cloudy","7 mph, Out to CF"
11897.0,3.0,tor,2015-04-24,201500249,12.0,tba,Jerry Meals,Chris Segal,Jordan Baker,Andy Fletcher,Tropicana Field,"72 degrees, dome","0 mph, None"
16259.0,2.0,was,2015-04-24,201500250,3.0,mia,Joe West,Gabe Morales,Kerwin Danley,D.J. Reyburn,Marlins Park,"75 degrees, roof closed","0 mph, None"
24748.0,5.0,atl,2015-04-25,201500251,2.0,phi,Mike DiMuro,Tripp Gibson III,Brian Gorman,Mark Carlson,Citizens Bank Park,"57 degrees, cloudy","11 mph, Out to RF"
36757.0,4.0,bos,2015-04-25,201500252,5.0,bal,Toby Basner,Chris Conroy,Dana DeMuth,Will Little,Oriole Park at Camden Yards,"51 degrees, overcast","5 mph, Out to RF"
35473.0,1.0,cle,2015-04-25,201500253,4.0,det,Jim Joyce,Greg Gibson,Marvin Hudson,Chad Fairchild,Comerica Park,"44 degrees, cloudy","12 mph, In from LF"
24342.0,9.0,hou,2015-04-25,201500254,3.0,oak,Quinn Wolcott,Eric Cooper,Gary Cederstrom,Lance Barksdale,O.co Coliseum,"58 degrees, cloudy","11 mph, Out to RF"
44454.0,11.0,lan,2015-04-25,201500255,8.0,sdn,Ryan Blakney,Mike Winters,Mark Wegner,Marty Foster,Petco Park,"65 degrees, overcast","15 mph, Out to RF"
33566.0,8.0,min,2015-04-25,201500256,5.0,sea,Sean Barber,Angel Hernandez,Scott Barry,Ted Barrett,Safeco Field,"54 degrees, cloudy","3 mph, Out to RF"
47909.0,8.0,nyn,2015-04-25,201500257,2.0,nya,Jim Wolf,Adam Hamari,Doug Eddings,Adrian Johnson,Yankee Stadium,"57 degrees, sunny","12 mph, Varies"
38859.0,2.0,pit,2015-04-25,201500258,1.0,ari,Tom Woodring,Phil Cuzzi,Tony Randazzo,Gerry Davis,Chase Field,"77 degrees, cloudy","15 mph, Varies"
36474.0,5.0,sfn,2015-04-25,201500259,4.0,col,Bill Welke,James Hoye,John Tumpane,John Hirschbeck,Coors Field,"59 degrees, partly cloudy","3 mph, In from LF"
35919.0,5.0,sln,2015-04-25,201500260,3.0,mil,CB Bucknor,Lance Barrett,Dan Iassogna,Dale Scott,Miller Park,"65 degrees, roof closed","0 mph, None"
38016.0,1.0,tex,2015-04-25,201500261,4.0,ana,Manny Gonzalez,Jim Reynolds,Mark Ripperger,Clint Fagan,Angel Stadium of Anaheim,"63 degrees, cloudy","5 mph, L to R"
19772.0,2.0,tor,2015-04-25,201500262,4.0,tba,Chris Segal,Jordan Baker,Andy Fletcher,Jerry Meals,Tropicana Field,"72 degrees, dome","0 mph, None"
18129.0,0.0,was,2015-04-25,201500263,8.0,mia,Gabe Morales,Kerwin Danley,D.J. Reyburn,Joe West,Marlins Park,"72 degrees, roof closed","0 mph, None"
28702.0,4.0,atl,2015-04-26,201500264,5.0,phi,Tripp Gibson III,Brian Gorman,Mark Carlson,Mike DiMuro,Citizens Bank Park,"61 degrees, partly cloudy","5 mph, In from RF"
43802.0,7.0,bos,2015-04-26,201500265,18.0,bal,Chris Conroy,Dana DeMuth,Will Little,Toby Basner,Oriole Park at Camden Yards,"61 degrees, sunny","3 mph, In from LF"
38954.0,5.0,chn,2015-04-26,201500266,2.0,cin,Chris Guccione,Cory Blaser,Jeff Nelson,Laz Diaz,Great American Ball Park,"56 degrees, sunny","12 mph, Out to RF"
30698.0,6.0,cle,2015-04-26,201500267,8.0,det,Greg Gibson,Marvin Hudson,Chad Fairchild,Jim Joyce,Comerica Park,"53 degrees, sunny","16 mph, Out to RF"
22080.0,7.0,hou,2015-04-26,201500268,6.0,oak,Eric Cooper,Gary Cederstrom,Lance Barksdale,Quinn Wolcott,O.co Coliseum,"65 degrees, partly cloudy","6 mph, Out to RF"
23317.0,3.0,kca,2015-04-26,201500269,5.0,cha,Tim Welke,Sam Holbrook,Tim Timmons,Mike Everitt,U.S. Cellular Field,"54 degrees, sunny","15 mph, Out to RF"
43256.0,1.0,lan,2015-04-26,201500270,3.0,sdn,Mike Winters,Mark Wegner,Marty Foster,Ryan Blakney,Petco Park,"66 degrees, partly cloudy","11 mph, L to R"
35242.0,4.0,min,2015-04-26,201500271,2.0,sea,Angel Hernandez,Scott Barry,Ted Barrett,Sean Barber,Safeco Field,"56 degrees, overcast","0 mph, None"
47510.0,4.0,nyn,2015-04-26,201500272,6.0,nya,Adam Hamari,Doug Eddings,Adrian Johnson,Jim Wolf,Yankee Stadium,"56 degrees, cloudy","5 mph, R to L"
32353.0,8.0,pit,2015-04-26,201500273,0.0,ari,Phil Cuzzi,Tony Randazzo,Gerry Davis,Tom Woodring,Chase Field,"72 degrees, partly cloudy","5 mph, Varies"
32758.0,3.0,sln,2015-04-26,201500274,6.0,mil,Lance Barrett,Dan Iassogna,Dale Scott,CB Bucknor,Miller Park,"69 degrees, roof closed","0 mph, None"
35053.0,5.0,tex,2015-04-26,201500275,4.0,ana,Jim Reynolds,Mark Ripperger,Clint Fagan,Manny Gonzalez,Angel Stadium of Anaheim,"70 degrees, sunny","3 mph, Out to RF"
21107.0,1.0,tor,2015-04-26,201500276,5.0,tba,Jordan Baker,Andy Fletcher,Jerry Meals,Chris Segal,Tropicana Field,"72 degrees, dome","0 mph, None"
21433.0,2.0,was,2015-04-26,201500277,6.0,mia,Kerwin Danley,D.J. Reyburn,Joe West,Gabe Morales,Marlins Park,"76 degrees, roof closed","0 mph, None"
17444.0,5.0,col,2015-04-27,201500278,4.0,ari,Mark Wegner,Marty Foster,Mike Muchlinski,Mike Winters,Chase Field,"85 degrees, clear","5 mph, Out to RF"
18054.0,5.0,det,2015-04-27,201500279,4.0,min,Dan Bellino,Bruce Dreckman,Tom Hallion,Alfonso Marquez,Target Field,"69 degrees, clear","6 mph, In from LF"
19532.0,9.0,hou,2015-04-27,201500280,4.0,sdn,Jim Reynolds,Clint Fagan,Manny Gonzalez,Paul Schrieber,Petco Park,"73 degrees, clear","8 mph, L to R"
9668.0,6.0,kca,2015-04-27,201500281,2.0,cle,Andy Fletcher,Jerry Meals,Paul Emmel,Jordan Baker,Progressive Field,"44 degrees, cloudy","13 mph, L to R"
17167.0,6.0,mil,2015-04-27,201500282,9.0,cin,Rob Drake,Tim Timmons,Todd Tichenor,Tim Welke,Great American Ball Park,"59 degrees, cloudy","13 mph, L to R"
18547.0,3.0,nyn,2015-04-27,201500283,1.0,mia,Ron Kulpa,Brian Knight,Vic Carapazza,Larry Vanover,Marlins Park,"78 degrees, roof closed","0 mph, None"
40052.0,4.0,phi,2015-04-27,201500284,1.0,sln,Cory Blaser,Jeff Nelson,Laz Diaz,Chris Guccione,Busch Stadium,"62 degrees, partly cloudy","16 mph, In from CF"
29159.0,0.0,pit,2015-04-27,201500285,4.0,chn,Dan Iassogna,Dale Scott,CB Bucknor,Lance Barrett,Wrigley Field,"43 degrees, partly cloudy","10 mph, L to R"
19748.0,3.0,sea,2015-04-27,201500286,1.0,tex,Mark Ripperger,Jeff Kellogg,Brian O'Nora,Alan Porter,Globe Life Park in Arlington,"62 degrees, cloudy","10 mph, L to R"
46704.0,3.0,sfn,2015-04-27,201500287,8.0,lan,Gary Cederstrom,Sean Barber,Quinn Wolcott,Eric Cooper,Dodger Stadium,"75 degrees, clear","6 mph, Out to RF"
34590.0,1.0,tba,2015-04-27,201500288,4.0,nya,Marvin Hudson,Chad Fairchild,Jim Joyce,Greg Gibson,Yankee Stadium,"58 degrees, cloudy","5 mph, Out to RF"
34739.0,5.0,tor,2015-04-27,201500289,6.0,bos,Doug Eddings,Adrian Johnson,Bill Miller,Adam Hamari,Fenway Park,"49 degrees, cloudy","15 mph, L to R"
16658.0,4.0,was,2015-04-27,201500290,8.0,atl,James Hoye,John Tumpane,John Hirschbeck,Bill Welke,Turner Field,"64 degrees, overcast","11 mph, L to R"
17674.0,2.0,ana,2015-04-28,201500291,6.0,oak,Scott Barry,Ted Barrett,Chris Conroy,Angel Hernandez,O.co Coliseum,"59 degrees, partly cloudy","5 mph, Out to RF"
18792.0,5.0,col,2015-04-28,201500292,12.0,ari,Marty Foster,Mike Muchlinski,Mike Winters,Mark Wegner,Chase Field,"89 degrees, clear","5 mph, Varies"
18169.0,2.0,det,2015-04-28,201500293,3.0,min,Bruce Dreckman,Tom Hallion,Alfonso Marquez,Dan Bellino,Target Field,"64 degrees, partly cloudy","9 mph, Out to RF"
22796.0,14.0,hou,2015-04-28,201500294,3.0,sdn,Clint Fagan,Manny Gonzalez,Paul Schrieber,Jim Reynolds,Petco Park,"70 degrees, clear","13 mph, L to R"
